VX,VY, tiempo
-3.353849999999999887e-01,3.168759999999999910e-01,1.766827999999999975e+03
-3.351410000000000222e-01,3.171379999999999755e-01,1.766928000000000111e+03
-3.347849999999999993e-01,3.175169999999999937e-01,1.767028999999999996e+03
-3.345529999999999893e-01,3.177590000000000137e-01,1.767128999999999905e+03
-3.342060000000000031e-01,3.181229999999999891e-01,1.767229000000000042e+03
-3.339929999999999843e-01,3.183460000000000178e-01,1.767328999999999951e+03
-3.336890000000000134e-01,3.186660000000000048e-01,1.767429000000000087e+03
-3.334969999999999879e-01,3.188690000000000135e-01,1.767528999999999996e+03
-3.332240000000000202e-01,3.191559999999999953e-01,1.767628999999999905e+03
-3.330529999999999879e-01,3.193360000000000087e-01,1.767730000000000018e+03
-3.328119999999999967e-01,3.195879999999999832e-01,1.767829999999999927e+03
-3.326620000000000132e-01,3.197429999999999994e-01,1.767930000000000064e+03
-3.324540000000000273e-01,3.199580000000000202e-01,1.768029999999999973e+03
-3.323269999999999835e-01,3.200879999999999836e-01,1.768130000000000109e+03
-3.321580000000000088e-01,3.202690000000000259e-01,1.768230000000000018e+03
-3.320560000000000178e-01,3.203759999999999941e-01,1.768329999999999927e+03
-3.319159999999999888e-01,3.205239999999999756e-01,1.768430000000000064e+03
-3.318380000000000218e-01,3.206049999999999733e-01,1.768530999999999949e+03
-3.317709999999999826e-01,3.206769999999999898e-01,1.768631000000000085e+03
-3.316870000000000096e-01,3.207650000000000223e-01,1.768730999999999995e+03
-3.316430000000000211e-01,3.208130000000000148e-01,1.768830999999999904e+03
-3.315949999999999731e-01,3.208670000000000133e-01,1.768931000000000040e+03
-3.315719999999999779e-01,3.208889999999999798e-01,1.769030999999999949e+03
-3.315580000000000194e-01,3.209060000000000246e-01,1.769131000000000085e+03
-3.315580000000000194e-01,3.209060000000000246e-01,1.769231999999999971e+03
-3.315750000000000086e-01,3.208900000000000086e-01,1.769332000000000107e+03
-3.315969999999999751e-01,3.208679999999999866e-01,1.769432000000000016e+03
-3.316450000000000231e-01,3.208199999999999941e-01,1.769531999999999925e+03
-3.316879999999999828e-01,3.207800000000000096e-01,1.769632000000000062e+03
-3.317660000000000053e-01,3.207039999999999891e-01,1.769731999999999971e+03
-3.318249999999999811e-01,3.206419999999999826e-01,1.769833000000000084e+03
-3.319320000000000048e-01,3.205330000000000124e-01,1.769932999999999993e+03
-3.320080000000000253e-01,3.204549999999999899e-01,1.770032999999999902e+03
-3.321339999999999848e-01,3.203250000000000264e-01,1.770133000000000038e+03
-3.322240000000000193e-01,3.202300000000000146e-01,1.770232999999999947e+03
-3.323699999999999988e-01,3.200779999999999736e-01,1.770334000000000060e+03
-3.324719999999999898e-01,3.199690000000000034e-01,1.770433999999999969e+03
-3.326330000000000120e-01,3.197960000000000247e-01,1.770534000000000106e+03
-3.327459999999999862e-01,3.196760000000000157e-01,1.770634000000000015e+03
-3.329219999999999957e-01,3.194890000000000230e-01,1.770733999999999924e+03
-3.330460000000000087e-01,3.193610000000000060e-01,1.770834000000000060e+03
-3.332350000000000034e-01,3.191629999999999745e-01,1.770933999999999969e+03
-3.333659999999999957e-01,3.190279999999999783e-01,1.771035000000000082e+03
-3.335719999999999796e-01,3.188119999999999843e-01,1.771134999999999991e+03
-3.337069999999999759e-01,3.186720000000000108e-01,1.771234999999999900e+03
-3.339090000000000114e-01,3.184580000000000188e-01,1.771335000000000036e+03
-3.340460000000000096e-01,3.183139999999999858e-01,1.771434999999999945e+03
-3.342530000000000223e-01,3.180979999999999919e-01,1.771535000000000082e+03
-3.343900000000000206e-01,3.179529999999999856e-01,1.771635999999999967e+03
-3.345960000000000045e-01,3.177369999999999917e-01,1.771736000000000104e+03
-3.347330000000000028e-01,3.175930000000000142e-01,1.771836000000000013e+03
-3.349360000000000115e-01,3.173790000000000222e-01,1.771935999999999922e+03
-3.350699999999999790e-01,3.172380000000000200e-01,1.772037000000000035e+03
-3.352680000000000105e-01,3.170299999999999785e-01,1.772136999999999944e+03
-3.353970000000000007e-01,3.168920000000000070e-01,1.772237000000000080e+03
-3.355850000000000222e-01,3.166889999999999983e-01,1.772336999999999989e+03
-3.357149999999999856e-01,3.165490000000000248e-01,1.772436999999999898e+03
-3.358959999999999724e-01,3.163590000000000013e-01,1.772537000000000035e+03
-3.360130000000000061e-01,3.162360000000000171e-01,1.772637999999999920e+03
-3.361810000000000076e-01,3.160560000000000036e-01,1.772738000000000056e+03
-3.362899999999999778e-01,3.159420000000000006e-01,1.772837999999999965e+03
-3.364449999999999941e-01,3.157760000000000011e-01,1.772938000000000102e+03
-3.365440000000000098e-01,3.156700000000000061e-01,1.773038000000000011e+03
-3.366839999999999833e-01,3.155189999999999939e-01,1.773138999999999896e+03
-3.367729999999999890e-01,3.154239999999999822e-01,1.773239000000000033e+03
-3.368979999999999753e-01,3.152880000000000127e-01,1.773338999999999942e+03
-3.369770000000000265e-01,3.152059999999999862e-01,1.773439000000000078e+03
-3.370879999999999987e-01,3.150899999999999812e-01,1.773538999999999987e+03
-3.371620000000000172e-01,3.150160000000000182e-01,1.773638999999999896e+03
-3.372550000000000270e-01,3.149179999999999757e-01,1.773739000000000033e+03
-3.373099999999999987e-01,3.148569999999999980e-01,1.773838999999999942e+03
-3.373840000000000172e-01,3.147769999999999735e-01,1.773939000000000078e+03
-3.374280000000000057e-01,3.147289999999999810e-01,1.774039999999999964e+03
-3.374869999999999814e-01,3.146680000000000033e-01,1.774140000000000100e+03
-3.375199999999999867e-01,3.146329999999999960e-01,1.774240000000000009e+03
-3.375619999999999732e-01,3.145899999999999808e-01,1.774339999999999918e+03
-3.375830000000000219e-01,3.145669999999999855e-01,1.774440000000000055e+03
-3.376080000000000192e-01,3.145419999999999883e-01,1.774539999999999964e+03
-3.376190000000000024e-01,3.145319999999999783e-01,1.774640000000000100e+03
-3.376279999999999837e-01,3.145249999999999990e-01,1.774740999999999985e+03
-3.376290000000000124e-01,3.145259999999999723e-01,1.774840999999999894e+03
-3.376199999999999757e-01,3.145330000000000070e-01,1.774941000000000031e+03
-3.376120000000000232e-01,3.145459999999999923e-01,1.775040999999999940e+03
-3.375909999999999744e-01,3.145720000000000183e-01,1.775141000000000076e+03
-3.375730000000000119e-01,3.145939999999999848e-01,1.775240999999999985e+03
-3.375369999999999759e-01,3.146360000000000268e-01,1.775340999999999894e+03
-3.375070000000000014e-01,3.146649999999999725e-01,1.775441000000000031e+03
-3.374559999999999782e-01,3.147150000000000225e-01,1.775541999999999916e+03
-3.374199999999999977e-01,3.147539999999999782e-01,1.775641000000000076e+03
-3.373570000000000180e-01,3.148159999999999847e-01,1.775741999999999962e+03
-3.373140000000000027e-01,3.148630000000000040e-01,1.775842000000000098e+03
-3.372439999999999882e-01,3.149370000000000225e-01,1.775942000000000007e+03
-3.371939999999999937e-01,3.149899999999999922e-01,1.776041999999999916e+03
-3.371160000000000267e-01,3.150740000000000207e-01,1.776142000000000053e+03
-3.370609999999999995e-01,3.151320000000000232e-01,1.776242999999999938e+03
-3.369759999999999978e-01,3.152240000000000042e-01,1.776343000000000075e+03
-3.369170000000000220e-01,3.152860000000000107e-01,1.776442999999999984e+03
-3.368209999999999815e-01,3.153869999999999729e-01,1.776542999999999893e+03
-3.367569999999999730e-01,3.154520000000000102e-01,1.776643000000000029e+03
-3.366629999999999900e-01,3.155549999999999744e-01,1.776742999999999938e+03
-3.365980000000000083e-01,3.156240000000000157e-01,1.776843000000000075e+03
-3.364989999999999926e-01,3.157269999999999799e-01,1.776942999999999984e+03
-3.364340000000000108e-01,3.157980000000000231e-01,1.777042999999999893e+03
-3.363340000000000218e-01,3.159040000000000181e-01,1.777144000000000005e+03
-3.362680000000000113e-01,3.159750000000000059e-01,1.777243999999999915e+03
-3.362010000000000276e-01,3.160439999999999916e-01,1.777344000000000051e+03
-3.361029999999999851e-01,3.161510000000000153e-01,1.777443999999999960e+03
-3.360360000000000014e-01,3.162200000000000011e-01,1.777544000000000096e+03
-3.359400000000000164e-01,3.163250000000000228e-01,1.777644000000000005e+03
-3.358709999999999751e-01,3.163960000000000106e-01,1.777743999999999915e+03
-3.357760000000000189e-01,3.164959999999999996e-01,1.777844000000000051e+03
-3.357140000000000124e-01,3.165600000000000080e-01,1.777944999999999936e+03
-3.356230000000000047e-01,3.166559999999999930e-01,1.778045000000000073e+03
-3.355650000000000022e-01,3.167189999999999728e-01,1.778144999999999982e+03
-3.354790000000000272e-01,3.168090000000000073e-01,1.778244999999999891e+03
-3.354249999999999732e-01,3.168679999999999830e-01,1.778345000000000027e+03
-3.353459999999999774e-01,3.169529999999999847e-01,1.778444999999999936e+03
-3.352950000000000097e-01,3.170069999999999832e-01,1.778545000000000073e+03
-3.352209999999999912e-01,3.170839999999999770e-01,1.778644999999999982e+03
-3.351759999999999740e-01,3.171340000000000270e-01,1.778744999999999891e+03
-3.351089999999999902e-01,3.172030000000000127e-01,1.778846000000000004e+03
-3.350670000000000037e-01,3.172459999999999725e-01,1.778945999999999913e+03
-3.350099999999999745e-01,3.173079999999999790e-01,1.779046000000000049e+03
-3.349730000000000207e-01,3.173460000000000170e-01,1.779145999999999958e+03
-3.349230000000000262e-01,3.174000000000000155e-01,1.779246000000000095e+03
-3.348900000000000210e-01,3.174339999999999939e-01,1.779346000000000004e+03
-3.348479999999999790e-01,3.174779999999999824e-01,1.779445999999999913e+03
-3.348240000000000105e-01,3.175049999999999817e-01,1.779547000000000025e+03
-3.347919999999999785e-01,3.175419999999999909e-01,1.779646999999999935e+03
-3.347709999999999853e-01,3.175609999999999822e-01,1.779747000000000071e+03
-3.347459999999999880e-01,3.175879999999999814e-01,1.779846999999999980e+03
-3.347310000000000008e-01,3.176019999999999954e-01,1.779946999999999889e+03
-3.347140000000000115e-01,3.176189999999999847e-01,1.780048000000000002e+03
-3.347049999999999748e-01,3.176269999999999927e-01,1.780147999999999911e+03
-3.346979999999999955e-01,3.176370000000000027e-01,1.780248000000000047e+03
-3.346930000000000183e-01,3.176399999999999779e-01,1.780347999999999956e+03
-3.346910000000000163e-01,3.176390000000000047e-01,1.780448000000000093e+03
-3.346939999999999915e-01,3.176379999999999759e-01,1.780548999999999978e+03
-3.347040000000000015e-01,3.176329999999999987e-01,1.780648999999999887e+03
-3.347120000000000095e-01,3.176269999999999927e-01,1.780749000000000024e+03
-3.347280000000000255e-01,3.176149999999999807e-01,1.780848999999999933e+03
-3.347410000000000108e-01,3.176039999999999974e-01,1.780949000000000069e+03
-3.347629999999999773e-01,3.175850000000000062e-01,1.781048999999999978e+03
-3.347769999999999913e-01,3.175669999999999882e-01,1.781150000000000091e+03
-3.348010000000000153e-01,3.175370000000000137e-01,1.781250000000000000e+03
-3.348180000000000045e-01,3.175149999999999917e-01,1.781349999999999909e+03
-3.348510000000000097e-01,3.174830000000000152e-01,1.781450000000000045e+03
-3.348720000000000030e-01,3.174580000000000179e-01,1.781550999999999931e+03
-3.349090000000000122e-01,3.174190000000000067e-01,1.781651000000000067e+03
-3.349360000000000115e-01,3.173929999999999807e-01,1.781750999999999976e+03
-3.349739999999999940e-01,3.173500000000000210e-01,1.781851000000000113e+03
-3.350020000000000220e-01,3.173210000000000197e-01,1.781951000000000022e+03
-3.350449999999999817e-01,3.172749999999999737e-01,1.782050999999999931e+03
-3.350750000000000117e-01,3.172449999999999992e-01,1.782151000000000067e+03
-3.351199999999999735e-01,3.171959999999999780e-01,1.782251999999999953e+03
-3.351509999999999767e-01,3.171640000000000015e-01,1.782352000000000089e+03
-3.351979999999999960e-01,3.171140000000000070e-01,1.782451999999999998e+03
-3.352280000000000260e-01,3.170789999999999997e-01,1.782551999999999907e+03
-3.352760000000000185e-01,3.170279999999999765e-01,1.782652000000000044e+03
-3.353119999999999989e-01,3.169930000000000248e-01,1.782751999999999953e+03
-3.353610000000000202e-01,3.169420000000000015e-01,1.782853000000000065e+03
-3.353940000000000254e-01,3.169080000000000230e-01,1.782952999999999975e+03
-3.354420000000000179e-01,3.168569999999999998e-01,1.783053000000000111e+03
-3.354739999999999944e-01,3.168219999999999925e-01,1.783153000000000020e+03
-3.355199999999999849e-01,3.167710000000000248e-01,1.783252999999999929e+03
-3.355509999999999882e-01,3.167380000000000195e-01,1.783353000000000065e+03
-3.355989999999999807e-01,3.166910000000000003e-01,1.783452999999999975e+03
-3.356270000000000087e-01,3.166579999999999950e-01,1.783553000000000111e+03
-3.356689999999999952e-01,3.166089999999999738e-01,1.783653000000000020e+03
-3.356990000000000252e-01,3.165799999999999725e-01,1.783752999999999929e+03
-3.357399999999999829e-01,3.165350000000000108e-01,1.783854000000000042e+03
-3.357660000000000089e-01,3.165060000000000096e-01,1.783953999999999951e+03
-3.358059999999999934e-01,3.164629999999999943e-01,1.784054000000000087e+03
-3.358309999999999906e-01,3.164370000000000238e-01,1.784153999999999996e+03
-3.358670000000000266e-01,3.164000000000000146e-01,1.784253999999999905e+03
-3.358909999999999951e-01,3.163779999999999926e-01,1.784354000000000042e+03
-3.359219999999999984e-01,3.163420000000000121e-01,1.784453999999999951e+03
-3.359429999999999916e-01,3.163210000000000188e-01,1.784555000000000064e+03
-3.359690000000000176e-01,3.162900000000000156e-01,1.784654999999999973e+03
-3.359869999999999801e-01,3.162719999999999976e-01,1.784755000000000109e+03
-3.360119999999999774e-01,3.162460000000000271e-01,1.784855000000000018e+03
-3.360279999999999934e-01,3.162320000000000131e-01,1.784954999999999927e+03
-3.360469999999999846e-01,3.162090000000000178e-01,1.785055000000000064e+03
-3.360600000000000254e-01,3.161959999999999771e-01,1.785154999999999973e+03
-3.360719999999999819e-01,3.161840000000000206e-01,1.785255000000000109e+03
-3.360850000000000226e-01,3.161669999999999758e-01,1.785355000000000018e+03
-3.360929999999999751e-01,3.161579999999999946e-01,1.785455999999999904e+03
-3.361040000000000139e-01,3.161479999999999846e-01,1.785556000000000040e+03
-3.361089999999999911e-01,3.161410000000000053e-01,1.785655999999999949e+03
-3.361140000000000239e-01,3.161320000000000241e-01,1.785756000000000085e+03
-3.361160000000000259e-01,3.161280000000000201e-01,1.785855999999999995e+03
-3.361199999999999743e-01,3.161269999999999913e-01,1.785955999999999904e+03
-3.361230000000000051e-01,3.161289999999999933e-01,1.786057000000000016e+03
-3.361239999999999783e-01,3.161320000000000241e-01,1.786156999999999925e+03
-3.361239999999999783e-01,3.161359999999999726e-01,1.786257000000000062e+03
-3.361179999999999723e-01,3.161390000000000033e-01,1.786356999999999971e+03
-3.361120000000000219e-01,3.161430000000000073e-01,1.786457000000000107e+03
-3.361020000000000119e-01,3.161490000000000133e-01,1.786557000000000016e+03
-3.360940000000000039e-01,3.161550000000000193e-01,1.786657999999999902e+03
-3.360819999999999919e-01,3.161649999999999738e-01,1.786758000000000038e+03
-3.360739999999999839e-01,3.161740000000000106e-01,1.786857999999999947e+03
-3.360630000000000006e-01,3.161909999999999998e-01,1.786959000000000060e+03
-3.360540000000000194e-01,3.162019999999999831e-01,1.787058999999999969e+03
-3.360360000000000014e-01,3.162179999999999991e-01,1.787159000000000106e+03
-3.360230000000000161e-01,3.162289999999999823e-01,1.787259000000000015e+03
-3.360049999999999981e-01,3.162490000000000023e-01,1.787358999999999924e+03
-3.359940000000000149e-01,3.162639999999999896e-01,1.787459000000000060e+03
-3.359739999999999949e-01,3.162869999999999848e-01,1.787558999999999969e+03
-3.359590000000000076e-01,3.163009999999999988e-01,1.787659000000000106e+03
-3.359380000000000144e-01,3.163239999999999941e-01,1.787759000000000015e+03
-3.359249999999999736e-01,3.163409999999999833e-01,1.787858999999999924e+03
-3.359010000000000051e-01,3.163639999999999786e-01,1.787960000000000036e+03
-3.358849999999999891e-01,3.163790000000000213e-01,1.788059999999999945e+03
-3.358630000000000226e-01,3.164049999999999918e-01,1.788160000000000082e+03
-3.358479999999999799e-01,3.164219999999999811e-01,1.788259999999999991e+03
-3.358229999999999826e-01,3.164449999999999763e-01,1.788359999999999900e+03
-3.358090000000000241e-01,3.164640000000000231e-01,1.788461000000000013e+03
-3.357859999999999734e-01,3.164890000000000203e-01,1.788560999999999922e+03
-3.357689999999999841e-01,3.165049999999999808e-01,1.788661000000000058e+03
-3.357450000000000156e-01,3.165299999999999780e-01,1.788760999999999967e+03
-3.357299999999999729e-01,3.165470000000000228e-01,1.788861000000000104e+03
-3.357049999999999756e-01,3.165700000000000180e-01,1.788961000000000013e+03
-3.356919999999999904e-01,3.165870000000000073e-01,1.789061999999999898e+03
-3.356689999999999952e-01,3.166089999999999738e-01,1.789162000000000035e+03
-3.356529999999999792e-01,3.166229999999999878e-01,1.789261999999999944e+03
-3.356339999999999879e-01,3.166470000000000118e-01,1.789362000000000080e+03
-3.356190000000000007e-01,3.166610000000000258e-01,1.789461999999999989e+03
-3.355980000000000074e-01,3.166800000000000170e-01,1.789561999999999898e+03
-3.355879999999999974e-01,3.166950000000000043e-01,1.789662000000000035e+03
-3.355679999999999774e-01,3.167139999999999955e-01,1.789761999999999944e+03
-3.355549999999999922e-01,3.167249999999999788e-01,1.789863000000000056e+03
-3.355409999999999782e-01,3.167449999999999988e-01,1.789962999999999965e+03
-3.355310000000000237e-01,3.167559999999999820e-01,1.790063000000000102e+03
-3.355139999999999789e-01,3.167699999999999960e-01,1.790163000000000011e+03
-3.355029999999999957e-01,3.167800000000000060e-01,1.790262999999999920e+03
-3.354909999999999837e-01,3.167940000000000200e-01,1.790363000000000056e+03
-3.354829999999999757e-01,3.168030000000000013e-01,1.790462999999999965e+03
-3.354710000000000192e-01,3.168130000000000113e-01,1.790563000000000102e+03
-3.354630000000000112e-01,3.168190000000000173e-01,1.790663000000000011e+03
-3.354570000000000052e-01,3.168320000000000025e-01,1.790762999999999920e+03
-3.354530000000000012e-01,3.168389999999999818e-01,1.790864000000000033e+03
-3.354480000000000239e-01,3.168489999999999918e-01,1.790963999999999942e+03
-3.354429999999999912e-01,3.168520000000000225e-01,1.791064000000000078e+03
-3.354360000000000119e-01,3.168549999999999978e-01,1.791163999999999987e+03
-3.354320000000000079e-01,3.168569999999999998e-01,1.791265000000000100e+03
-3.354269999999999752e-01,3.168590000000000018e-01,1.791365000000000009e+03
-3.354249999999999732e-01,3.168599999999999750e-01,1.791464999999999918e+03
-3.354260000000000019e-01,3.168639999999999790e-01,1.791565000000000055e+03
-3.354280000000000039e-01,3.168659999999999810e-01,1.791664999999999964e+03
-3.354309999999999792e-01,3.168679999999999830e-01,1.791765000000000100e+03
-3.354329999999999812e-01,3.168679999999999830e-01,1.791865999999999985e+03
-3.354380000000000139e-01,3.168679999999999830e-01,1.791965999999999894e+03
-3.354409999999999892e-01,3.168670000000000098e-01,1.792066000000000031e+03
-3.354460000000000219e-01,3.168639999999999790e-01,1.792165999999999940e+03
-3.354500000000000259e-01,3.168619999999999770e-01,1.792266000000000076e+03
-3.354570000000000052e-01,3.168569999999999998e-01,1.792365999999999985e+03
-3.354619999999999824e-01,3.168540000000000245e-01,1.792467000000000098e+03
-3.354690000000000172e-01,3.168469999999999898e-01,1.792567000000000007e+03
-3.354739999999999944e-01,3.168420000000000125e-01,1.792666999999999916e+03
-3.354790000000000272e-01,3.168300000000000005e-01,1.792767000000000053e+03
-3.354820000000000024e-01,3.168230000000000213e-01,1.792866999999999962e+03
-3.354880000000000084e-01,3.168110000000000093e-01,1.792967000000000098e+03
-3.354929999999999857e-01,3.168030000000000013e-01,1.793067000000000007e+03
-3.355009999999999937e-01,3.167900000000000160e-01,1.793166999999999916e+03
-3.355079999999999729e-01,3.167840000000000100e-01,1.793268000000000029e+03
-3.355150000000000077e-01,3.167760000000000020e-01,1.793367999999999938e+03
-3.355270000000000197e-01,3.167670000000000208e-01,1.793468000000000075e+03
-3.355350000000000277e-01,3.167599999999999860e-01,1.793567999999999984e+03
-3.355440000000000089e-01,3.167460000000000275e-01,1.793667999999999893e+03
-3.355500000000000149e-01,3.167369999999999908e-01,1.793769000000000005e+03
-3.355600000000000249e-01,3.167229999999999768e-01,1.793868999999999915e+03
-3.355679999999999774e-01,3.167150000000000243e-01,1.793969000000000051e+03
-3.355819999999999914e-01,3.167050000000000143e-01,1.794068999999999960e+03
-3.355909999999999727e-01,3.166990000000000083e-01,1.794169000000000096e+03
-3.356009999999999827e-01,3.166849999999999943e-01,1.794269000000000005e+03
-3.356069999999999887e-01,3.166760000000000130e-01,1.794368999999999915e+03
-3.356169999999999987e-01,3.166619999999999990e-01,1.794470000000000027e+03
-3.356239999999999779e-01,3.166550000000000198e-01,1.794569999999999936e+03
-3.356379999999999919e-01,3.166459999999999830e-01,1.794670000000000073e+03
-3.356469999999999732e-01,3.166390000000000038e-01,1.794769999999999982e+03
-3.356560000000000099e-01,3.166269999999999918e-01,1.794869999999999891e+03
-3.356609999999999872e-01,3.166180000000000105e-01,1.794970000000000027e+03
-3.356689999999999952e-01,3.166059999999999985e-01,1.795069999999999936e+03
-3.356759999999999744e-01,3.165999999999999925e-01,1.795170000000000073e+03
-3.356879999999999864e-01,3.165919999999999845e-01,1.795270999999999958e+03
-3.356959999999999944e-01,3.165870000000000073e-01,1.795371000000000095e+03
-3.357049999999999756e-01,3.165780000000000260e-01,1.795471000000000004e+03
-3.357089999999999796e-01,3.165709999999999913e-01,1.795570999999999913e+03
-3.357140000000000124e-01,3.165609999999999813e-01,1.795671000000000049e+03
-3.357180000000000164e-01,3.165540000000000020e-01,1.795770999999999958e+03
-3.357240000000000224e-01,3.165459999999999940e-01,1.795871000000000095e+03
-3.357299999999999729e-01,3.165430000000000188e-01,1.795971000000000004e+03
-3.357390000000000096e-01,3.165390000000000148e-01,1.796071999999999889e+03
-3.357430000000000136e-01,3.165359999999999840e-01,1.796172000000000025e+03
-3.357470000000000176e-01,3.165299999999999780e-01,1.796271999999999935e+03
-3.357490000000000197e-01,3.165250000000000008e-01,1.796372000000000071e+03
-3.357510000000000217e-01,3.165189999999999948e-01,1.796471999999999980e+03
-3.357530000000000237e-01,3.165160000000000196e-01,1.796571999999999889e+03
-3.357550000000000257e-01,3.165109999999999868e-01,1.796673000000000002e+03
-3.357550000000000257e-01,3.165080000000000116e-01,1.796772999999999911e+03
-3.357559999999999989e-01,3.165049999999999808e-01,1.796873000000000047e+03
-3.357570000000000277e-01,3.165029999999999788e-01,1.796972999999999956e+03
-3.357589999999999741e-01,3.165029999999999788e-01,1.797073000000000093e+03
-3.357620000000000049e-01,3.165040000000000076e-01,1.797173000000000002e+03
-3.357640000000000069e-01,3.165049999999999808e-01,1.797272999999999911e+03
-3.357649999999999801e-01,3.165069999999999828e-01,1.797373000000000047e+03
-3.357680000000000109e-01,3.165100000000000136e-01,1.797472999999999956e+03
-3.357689999999999841e-01,3.165120000000000156e-01,1.797574000000000069e+03
-3.357689999999999841e-01,3.165149999999999908e-01,1.797673999999999978e+03
-3.357689999999999841e-01,3.165180000000000216e-01,1.797773999999999887e+03
-3.357689999999999841e-01,3.165220000000000256e-01,1.797874000000000024e+03
-3.357689999999999841e-01,3.165240000000000276e-01,1.797973999999999933e+03
-3.357669999999999821e-01,3.165279999999999760e-01,1.798074000000000069e+03
-3.357660000000000089e-01,3.165310000000000068e-01,1.798174999999999955e+03
-3.357620000000000049e-01,3.165339999999999820e-01,1.798275000000000091e+03
-3.357600000000000029e-01,3.165379999999999860e-01,1.798375000000000000e+03
-3.357530000000000237e-01,3.165390000000000148e-01,1.798474999999999909e+03
-3.357499999999999929e-01,3.165419999999999900e-01,1.798575000000000045e+03
-3.357430000000000136e-01,3.165439999999999920e-01,1.798675999999999931e+03
-3.357379999999999809e-01,3.165459999999999940e-01,1.798776000000000067e+03
-3.357310000000000016e-01,3.165490000000000248e-01,1.798875999999999976e+03
-3.357260000000000244e-01,3.165510000000000268e-01,1.798976000000000113e+03
-3.357189999999999896e-01,3.165549999999999753e-01,1.799076000000000022e+03
-3.357149999999999856e-01,3.165569999999999773e-01,1.799175999999999931e+03
-3.357080000000000064e-01,3.165609999999999813e-01,1.799277000000000044e+03
-3.357049999999999756e-01,3.165660000000000140e-01,1.799376999999999953e+03
-3.356990000000000252e-01,3.165709999999999913e-01,1.799477000000000089e+03
-3.356970000000000232e-01,3.165769999999999973e-01,1.799576999999999998e+03
-3.356950000000000212e-01,3.165859999999999785e-01,1.799676999999999907e+03
-3.356930000000000192e-01,3.165910000000000113e-01,1.799778000000000020e+03
-3.356890000000000152e-01,3.165990000000000193e-01,1.799877999999999929e+03
-3.356850000000000112e-01,3.166019999999999945e-01,1.799978000000000065e+03
-3.356770000000000032e-01,3.166059999999999985e-01,1.800077999999999975e+03
-3.356720000000000259e-01,3.166080000000000005e-01,1.800178000000000111e+03
-3.356640000000000179e-01,3.166120000000000045e-01,1.800278000000000020e+03
-3.356600000000000139e-01,3.166149999999999798e-01,1.800377999999999929e+03
-3.356529999999999792e-01,3.166189999999999838e-01,1.800479000000000042e+03
-3.356489999999999752e-01,3.166220000000000145e-01,1.800578999999999951e+03
-3.356450000000000267e-01,3.166280000000000205e-01,1.800679000000000087e+03
-3.356430000000000247e-01,3.166320000000000245e-01,1.800778999999999996e+03
-3.356410000000000227e-01,3.166399999999999770e-01,1.800878999999999905e+03
-3.356399999999999939e-01,3.166439999999999810e-01,1.800980000000000018e+03
-3.356379999999999919e-01,3.166510000000000158e-01,1.801079999999999927e+03
-3.356350000000000167e-01,3.166539999999999910e-01,1.801180000000000064e+03
-3.356299999999999839e-01,3.166570000000000218e-01,1.801279999999999973e+03
-3.356259999999999799e-01,3.166579999999999950e-01,1.801380000000000109e+03
-3.356210000000000027e-01,3.166599999999999970e-01,1.801480000000000018e+03
-3.356169999999999987e-01,3.166610000000000258e-01,1.801579999999999927e+03
-3.356140000000000234e-01,3.166619999999999990e-01,1.801681000000000040e+03
-3.356100000000000194e-01,3.166640000000000010e-01,1.801780999999999949e+03
-3.356069999999999887e-01,3.166649999999999743e-01,1.801881000000000085e+03
-3.356040000000000134e-01,3.166660000000000030e-01,1.801982999999999947e+03
-3.356020000000000114e-01,3.166669999999999763e-01,1.802080999999999904e+03
-3.355989999999999807e-01,3.166680000000000050e-01,1.802181000000000040e+03
-3.355989999999999807e-01,3.166700000000000070e-01,1.802281999999999925e+03
-3.355989999999999807e-01,3.166729999999999823e-01,1.802382000000000062e+03
-3.355989999999999807e-01,3.166740000000000110e-01,1.802481999999999971e+03
-3.355989999999999807e-01,3.166760000000000130e-01,1.802582000000000107e+03
-3.356009999999999827e-01,3.166789999999999883e-01,1.802682000000000016e+03
-3.356029999999999847e-01,3.166820000000000190e-01,1.802781999999999925e+03
-3.356040000000000134e-01,3.166840000000000210e-01,1.802883000000000038e+03
-3.356060000000000154e-01,3.166860000000000230e-01,1.802982999999999947e+03
-3.356080000000000174e-01,3.166869999999999963e-01,1.803083000000000084e+03
-3.356100000000000194e-01,3.166889999999999983e-01,1.803182999999999993e+03
-3.356120000000000214e-01,3.166889999999999983e-01,1.803282999999999902e+03
-3.356140000000000234e-01,3.166900000000000270e-01,1.803383000000000038e+03
-3.356149999999999967e-01,3.166900000000000270e-01,1.803482999999999947e+03
-3.356180000000000274e-01,3.166900000000000270e-01,1.803584000000000060e+03
-3.356190000000000007e-01,3.166900000000000270e-01,1.803683999999999969e+03
-3.356219999999999759e-01,3.166889999999999983e-01,1.803784000000000106e+03
-3.356230000000000047e-01,3.166880000000000250e-01,1.803884000000000015e+03
-3.356259999999999799e-01,3.166869999999999963e-01,1.803983999999999924e+03
-3.356279999999999819e-01,3.166860000000000230e-01,1.804085000000000036e+03
-3.356299999999999839e-01,3.166840000000000210e-01,1.804184999999999945e+03
-3.356310000000000127e-01,3.166820000000000190e-01,1.804285000000000082e+03
-3.356310000000000127e-01,3.166780000000000150e-01,1.804384999999999991e+03
-3.356319999999999859e-01,3.166760000000000130e-01,1.804484999999999900e+03
-3.356319999999999859e-01,3.166700000000000070e-01,1.804585000000000036e+03
