X,Y
-2.064687653302672459e+02,-8.525501435460727251e+00
-2.063420359147285694e+02,-8.519995823613768948e+00
-2.062153065062898349e+02,-8.514490212071020636e+00
-2.060885771049430275e+02,-8.508984600832086187e+00
-2.059618477106800469e+02,-8.503478989896562368e+00
-2.058351183234931625e+02,-8.497973379264067262e+00
-2.057083889433744162e+02,-8.492467768934206518e+00
-2.055816595703158782e+02,-8.486962158906589337e+00
-2.054549302043101306e+02,-8.481456549180837357e+00
-2.053282008453491585e+02,-8.475950939756559777e+00
-2.052014714934255437e+02,-8.470445330633381786e+00
-2.050747421485316977e+02,-8.464939721810925022e+00
-2.049480128106599750e+02,-8.459434113288805790e+00
-2.048212834798032986e+02,-8.453928505066665267e+00
-2.046945541559538810e+02,-8.448422897144117982e+00
-2.045678248391047021e+02,-8.442917289520803337e+00
-2.044410955292484005e+02,-8.437411682196357177e+00
-2.043143662263777856e+02,-8.431906075170406467e+00
-2.041876369304858940e+02,-8.426400468442604819e+00
-2.040609076415653362e+02,-8.420894862012577420e+00
-2.039341783596094615e+02,-8.415389255879979657e+00
-2.038074490846111644e+02,-8.409883650044450931e+00
-2.036807198165635100e+02,-8.404378044505637746e+00
-2.035539905554599045e+02,-8.398872439263202594e+00
-2.034272613012932993e+02,-8.393366834316784875e+00
-2.033005320540572143e+02,-8.387861229666048857e+00
-2.031738028137449987e+02,-8.382355625310651703e+00
-2.030470735803499451e+02,-8.376850021250247025e+00
-2.029203443538657154e+02,-8.371344417484506195e+00
-2.027936151342858011e+02,-8.365838814013091707e+00
-2.026668859216038072e+02,-8.360333210835673157e+00
-2.025401567158134526e+02,-8.354827607951914814e+00
-2.024134275169083139e+02,-8.349322005361489829e+00
-2.022866983248824795e+02,-8.343816403064080234e+00
-2.021599691397295828e+02,-8.338310801059357402e+00
-2.020332399614436554e+02,-8.332805199347005143e+00
-2.019065107900186433e+02,-8.327299597926701935e+00
-2.017797816254484928e+02,-8.321793996798129811e+00
-2.016530524677275480e+02,-8.316288395960983237e+00
-2.015263233168498687e+02,-8.310782795414947799e+00
-2.013995941728096000e+02,-8.305277195159714410e+00
-2.012728650356011713e+02,-8.299771595194979312e+00
-2.011461359052187845e+02,-8.294265995520433421e+00
-2.010194067816570396e+02,-8.288760396135783637e+00
-2.008926776649103090e+02,-8.283254797040727979e+00
-2.007659485549731357e+02,-8.277749198234971573e+00
-2.006392194518401766e+02,-8.272243599718217766e+00
-2.005124903555059461e+02,-8.266738001490173460e+00
-2.003857612659654137e+02,-8.261232403550557990e+00
-2.002590321832131508e+02,-8.255726805899078258e+00
-2.001323031072441267e+02,-8.250221208535451822e+00
-2.000055740380532541e+02,-8.244715611459398019e+00
-1.998788449756353600e+02,-8.239210014670632631e+00
-1.997521159199856697e+02,-8.233704418168885653e+00
-1.996253868710992379e+02,-8.228198821953879971e+00
-1.994986578289710906e+02,-8.222693226025342028e+00
-1.993719287935965667e+02,-8.217187630383003594e+00
-1.992451997649708915e+02,-8.211682035026594662e+00
-1.991184707430894605e+02,-8.206176439955854107e+00
-1.989917417279476695e+02,-8.200670845170519030e+00
-1.988650127195409709e+02,-8.195165250670328305e+00
-1.987382837178648742e+02,-8.189659656455026138e+00
-1.986115547229148888e+02,-8.184154062524349627e+00
-1.984848257346868365e+02,-8.178648468878057187e+00
-1.983580967531763690e+02,-8.173142875515893024e+00
-1.982313677783791945e+02,-8.167637282437610224e+00
-1.981046388102912204e+02,-8.162131689642960097e+00
-1.979779098489082116e+02,-8.156626097131701059e+00
-1.978511808942263599e+02,-8.151120504903593300e+00
-1.977244519462415155e+02,-8.145614912958400566e+00
-1.975977230049498417e+02,-8.140109321295884826e+00
-1.974709940703474160e+02,-8.134603729915811599e+00
-1.973442651424303449e+02,-8.129098138817944630e+00
-1.972175362211951892e+02,-8.123592548002068980e+00
-1.970908073066380268e+02,-8.118086957467948395e+00
-1.969640783987553618e+02,-8.112581367215360828e+00
-1.968373494975435847e+02,-8.107075777244084236e+00
-1.967106206029991711e+02,-8.101570187553898350e+00
-1.965838917151188525e+02,-8.096064598144591784e+00
-1.964571628338991331e+02,-8.090559009015946046e+00
-1.963304339593367729e+02,-8.085053420167751526e+00
-1.962037050914285601e+02,-8.079547831599796837e+00
-1.960769762301710841e+02,-8.074042243311872369e+00
-1.959502473755615597e+02,-8.068536655303780947e+00
-1.958235185275967751e+02,-8.063031067575316513e+00
-1.956967896862736893e+02,-8.057525480126276562e+00
-1.955700608515894885e+02,-8.052019892956469249e+00
-1.954433320235411031e+02,-8.046514306065690292e+00
-1.953166032021259468e+02,-8.041008719453758502e+00
-1.951898743873412059e+02,-8.035503133120478481e+00
-1.950631455791841233e+02,-8.029997547065661934e+00
-1.949364167776521981e+02,-8.024491961289124120e+00
-1.948096879827426449e+02,-8.018986375790680299e+00
-1.946829591944532183e+02,-8.013480790570156387e+00
-1.945562304127813604e+02,-8.007975205627365867e+00
-1.944295016377246554e+02,-8.002469620962138208e+00
-1.943027728692809433e+02,-7.996964036574300216e+00
-1.941760441074477228e+02,-7.991458452463675144e+00
-1.940493153522230045e+02,-7.985952868630103119e+00
-1.939225866036046000e+02,-7.980447285073413610e+00
-1.937958578615903775e+02,-7.974941701793440529e+00
-1.936691291261785182e+02,-7.969436118790031109e+00
-1.935424003973667482e+02,-7.963930536063013932e+00
-1.934156716751535328e+02,-7.958424953612244224e+00
-1.932889429595368256e+02,-7.952919371437563001e+00
-1.931622142505149213e+02,-7.947413789538815720e+00
-1.930354855480862284e+02,-7.941908207915863827e+00
-1.929087568522488425e+02,-7.936402626568543894e+00
-1.927820281630014847e+02,-7.930897045496727138e+00
-1.926552994803425065e+02,-7.925391464700263455e+00
-1.925285708042703732e+02,-7.919885884179013402e+00
-1.924018421347839194e+02,-7.914380303932847305e+00
-1.922751134718814967e+02,-7.908874723961615949e+00
-1.921483848155621672e+02,-7.903369144265202095e+00
-1.920216561658245098e+02,-7.897863564843468076e+00
-1.918949275226674160e+02,-7.892357985696285105e+00
-1.917681988860899196e+02,-7.886852406823537720e+00
-1.916414702560907699e+02,-7.881346828225088252e+00
-1.915147416326692564e+02,-7.875841249900830121e+00
-1.913880130158243276e+02,-7.870335671850638093e+00
-1.912612844055551591e+02,-7.864830094074395817e+00
-1.911345558018610973e+02,-7.859324516571998487e+00
-1.910078272047411758e+02,-7.853818939343323535e+00
-1.908810986141950536e+02,-7.848313362388275038e+00
-1.907543700302219065e+02,-7.842807785706737533e+00
-1.906276414528212513e+02,-7.837302209298611544e+00
-1.905009128819928037e+02,-7.831796633163800259e+00
-1.903741843177359101e+02,-7.826291057302195320e+00
-1.902474557600502862e+02,-7.820785481713707021e+00
-1.901207272089357616e+02,-7.815279906398242105e+00
-1.899939986643919667e+02,-7.809774331355703758e+00
-1.898672701264189584e+02,-7.804268756586013822e+00
-1.897405415950163672e+02,-7.798763182089073709e+00
-1.896138130701843352e+02,-7.793257607864804370e+00
-1.894870845519228340e+02,-7.787752033913124095e+00
-1.893603560402319204e+02,-7.782246460233952945e+00
-1.892336275351119355e+02,-7.776740886827219867e+00
-1.891068990365627940e+02,-7.771235313692840485e+00
-1.889801705445849507e+02,-7.765729740830749073e+00
-1.888534420591786898e+02,-7.760224168240873688e+00
-1.887267135803443807e+02,-7.754718595923145052e+00
-1.885999851080826488e+02,-7.749213023877508988e+00
-1.884732566423937499e+02,-7.743707452103886446e+00
-1.883465281832784513e+02,-7.738201880602229465e+00
-1.882197997307373214e+02,-7.732696309372476762e+00
-1.880930712847710140e+02,-7.727190738414570603e+00
-1.879663428453805523e+02,-7.721685167728467469e+00
