X,Y, tiempo
-5.660591859999999542e+02,8.524437799999999754e+01,1.517741999999999962e+03
-5.660978840000000218e+02,8.520476899999999887e+01,1.517842000000000098e+03
-5.661236830000000282e+02,8.517836400000000197e+01,1.517942999999999984e+03
-5.661623819999999796e+02,8.513875500000000329e+01,1.518042999999999893e+03
-5.661881809999999859e+02,8.511235000000000639e+01,1.518143000000000029e+03
-5.662268790000000536e+02,8.507274099999999351e+01,1.518242999999999938e+03
-5.662526779999999462e+02,8.504633599999999660e+01,1.518343000000000075e+03
-5.662913770000000113e+02,8.500672699999999793e+01,1.518442999999999984e+03
-5.663171760000000177e+02,8.498032200000000103e+01,1.518544000000000096e+03
-5.663558739999999716e+02,8.494071399999999983e+01,1.518644000000000005e+03
-5.663816729999999779e+02,8.491430800000000545e+01,1.518743999999999915e+03
-5.664219839999999522e+02,8.487304899999999463e+01,1.518844000000000051e+03
-5.664477829999999585e+02,8.484664399999999773e+01,1.518943999999999960e+03
-5.664864810000000261e+02,8.480703499999999906e+01,1.519044000000000096e+03
-5.665122800000000325e+02,8.478063000000000216e+01,1.519144999999999982e+03
-5.665509789999999839e+02,8.474102100000000348e+01,1.519244999999999891e+03
-5.665767779999999902e+02,8.471461600000000658e+01,1.519345000000000027e+03
-5.666154759999999442e+02,8.467500800000000538e+01,1.519444999999999936e+03
-5.666412749999999505e+02,8.464860199999999679e+01,1.519576999999999998e+03
-5.666799730000000181e+02,8.460899399999999559e+01,1.519644999999999982e+03
-5.667057720000000245e+02,8.458258800000000122e+01,1.519746000000000095e+03
-5.667460829999999987e+02,8.454132900000000461e+01,1.519846000000000004e+03
-5.667718820000000051e+02,8.451492399999999350e+01,1.519945999999999913e+03
-5.668105809999999565e+02,8.447531499999999482e+01,1.520046000000000049e+03
-5.668363799999999628e+02,8.444890999999999792e+01,1.520145999999999958e+03
-5.668621789999999692e+02,8.442250400000000354e+01,1.520246000000000095e+03
-5.669008770000000368e+02,8.438289600000000235e+01,1.520346000000000004e+03
-5.669266760000000431e+02,8.435648999999999376e+01,1.520446999999999889e+03
-5.669653749999999945e+02,8.431688200000000677e+01,1.520547000000000025e+03
-5.669911740000000009e+02,8.429047599999999818e+01,1.520646999999999935e+03
-5.670298719999999548e+02,8.425086799999999698e+01,1.520747000000000071e+03
-5.670556709999999612e+02,8.422446300000000008e+01,1.520846999999999980e+03
-5.670943690000000288e+02,8.418485400000000141e+01,1.520946999999999889e+03
-5.671201680000000351e+02,8.415844900000000450e+01,1.521048000000000002e+03
-5.671604790000000094e+02,8.411718999999999369e+01,1.521147999999999911e+03
-5.671862780000000157e+02,8.409078399999999931e+01,1.521248000000000047e+03
-5.672249769999999671e+02,8.405117599999999811e+01,1.521347999999999956e+03
-5.672507759999999735e+02,8.402477000000000373e+01,1.521448000000000093e+03
-5.672894740000000411e+02,8.398516200000000254e+01,1.521548000000000002e+03
-5.673152730000000474e+02,8.395875700000000563e+01,1.521648999999999887e+03
-5.673539710000000014e+02,8.391914800000000696e+01,1.521749000000000024e+03
-5.673797700000000077e+02,8.389274299999999585e+01,1.521848999999999933e+03
-5.674184689999999591e+02,8.385313399999999717e+01,1.521949000000000069e+03
-5.674442679999999655e+02,8.382672900000000027e+01,1.522048999999999978e+03
-5.674829660000000331e+02,8.378712000000000160e+01,1.522150000000000091e+03
-5.675087650000000394e+02,8.376071500000000469e+01,1.522250000000000000e+03
-5.675474639999999908e+02,8.372110600000000602e+01,1.522349999999999909e+03
-5.675748750000000200e+02,8.369305099999999698e+01,1.522450000000000045e+03
-5.676135739999999714e+02,8.365344199999999830e+01,1.522549999999999955e+03
-5.676393729999999778e+02,8.362703700000000140e+01,1.522650000000000091e+03
-5.676780710000000454e+02,8.358742800000000273e+01,1.522750999999999976e+03
-5.677038700000000517e+02,8.356102300000000582e+01,1.522851000000000113e+03
-5.677425680000000057e+02,8.352141399999999294e+01,1.522951000000000022e+03
-5.677683670000000120e+02,8.349500899999999604e+01,1.523050999999999931e+03
-5.678070659999999634e+02,8.345539999999999736e+01,1.523151000000000067e+03
-5.678328649999999698e+02,8.342899500000000046e+01,1.523251999999999953e+03
-5.678715630000000374e+02,8.338938699999999926e+01,1.523352000000000089e+03
-5.678973620000000437e+02,8.336298100000000488e+01,1.523451999999999998e+03
-5.679360609999999951e+02,8.332337300000000369e+01,1.523551999999999907e+03
-5.679634720000000243e+02,8.329531699999999717e+01,1.523652000000000044e+03
-5.680021699999999782e+02,8.325570799999999849e+01,1.523752999999999929e+03
-5.680279689999999846e+02,8.322930300000000159e+01,1.523853000000000065e+03
-5.680666680000000497e+02,8.318969500000000039e+01,1.523952999999999975e+03
-5.680924670000000560e+02,8.316328900000000601e+01,1.524053000000000111e+03
-5.681311650000000100e+02,8.312368100000000481e+01,1.524153000000000020e+03
-5.681569640000000163e+02,8.309727499999999623e+01,1.524252999999999929e+03
-5.681956629999999677e+02,8.305766699999999503e+01,1.524353000000000065e+03
-5.682214619999999741e+02,8.303126100000000065e+01,1.524452999999999975e+03
-5.682601600000000417e+02,8.299165299999999945e+01,1.524554000000000087e+03
-5.682859590000000480e+02,8.296524700000000507e+01,1.524653999999999996e+03
-5.683246579999999994e+02,8.292563900000000388e+01,1.524753999999999905e+03
-5.683504560000000083e+02,8.289923299999999529e+01,1.524854000000000042e+03
-5.683907669999999825e+02,8.285797499999999616e+01,1.524953999999999951e+03
-5.684165659999999889e+02,8.283156900000000178e+01,1.525054000000000087e+03
-5.684552650000000540e+02,8.279196100000000058e+01,1.525153999999999996e+03
-5.684810639999999466e+02,8.276555500000000620e+01,1.525255000000000109e+03
-5.685197620000000143e+02,8.272594700000000500e+01,1.525355000000000018e+03
-5.685455610000000206e+02,8.269954099999999642e+01,1.525454999999999927e+03
-5.685842599999999720e+02,8.265993299999999522e+01,1.525555000000000064e+03
-5.686100579999999809e+02,8.263352700000000084e+01,1.525654999999999973e+03
-5.686487570000000460e+02,8.259391899999999964e+01,1.525755000000000109e+03
-5.686745560000000523e+02,8.256751400000000274e+01,1.525855000000000018e+03
-5.687132540000000063e+02,8.252790600000000154e+01,1.525954999999999927e+03
-5.687390530000000126e+02,8.250149999999999295e+01,1.526056000000000040e+03
-5.687777509999999666e+02,8.246189200000000596e+01,1.526155999999999949e+03
-5.688051619999999957e+02,8.243383599999999944e+01,1.526256000000000085e+03
-5.688438609999999471e+02,8.239422799999999825e+01,1.526355999999999995e+03
-5.688696599999999535e+02,8.236782200000000387e+01,1.526455999999999904e+03
-5.689083580000000211e+02,8.232821400000000267e+01,1.526557000000000016e+03
-5.689341570000000274e+02,8.230180900000000577e+01,1.526656999999999925e+03
-5.689728549999999814e+02,8.226220000000000709e+01,1.526757000000000062e+03
-5.689986539999999877e+02,8.223579499999999598e+01,1.526856999999999971e+03
-5.690373520000000553e+02,8.219618599999999731e+01,1.526957000000000107e+03
-5.690631509999999480e+02,8.216978100000000040e+01,1.527057000000000016e+03
-5.691018500000000131e+02,8.213017200000000173e+01,1.527157999999999902e+03
-5.691276490000000194e+02,8.210376700000000483e+01,1.527258000000000038e+03
-5.691663469999999734e+02,8.206415900000000363e+01,1.527357999999999947e+03
-5.691921459999999797e+02,8.203775299999999504e+01,1.527458000000000084e+03
-5.692324569999999540e+02,8.199649399999999844e+01,1.527557999999999993e+03
-5.692582549999999628e+02,8.197008900000000153e+01,1.527657999999999902e+03
-5.692969540000000279e+02,8.193048000000000286e+01,1.527759000000000015e+03
-5.693227530000000343e+02,8.190407500000000596e+01,1.527858999999999924e+03
-5.693614509999999882e+02,8.186446599999999307e+01,1.527959000000000060e+03
-5.693872499999999945e+02,8.183806099999999617e+01,1.528058999999999969e+03
-5.694259479999999485e+02,8.179845199999999750e+01,1.528159000000000106e+03
-5.694517469999999548e+02,8.177204700000000059e+01,1.528259000000000015e+03
-5.694904460000000199e+02,8.173243800000000192e+01,1.528358999999999924e+03
-5.695162450000000263e+02,8.170603300000000502e+01,1.528459000000000060e+03
-5.695549429999999802e+02,8.166642400000000634e+01,1.528559999999999945e+03
-5.695807419999999865e+02,8.164001899999999523e+01,1.528660000000000082e+03
-5.696081530000000157e+02,8.161196300000000292e+01,1.528759999999999991e+03
-5.696468509999999696e+02,8.157235400000000425e+01,1.528859999999999900e+03
-5.696726499999999760e+02,8.154594899999999313e+01,1.528960000000000036e+03
-5.697113490000000411e+02,8.150633999999999446e+01,1.529060999999999922e+03
-5.697371480000000474e+02,8.147993499999999756e+01,1.529161000000000058e+03
-5.697758460000000014e+02,8.144032599999999888e+01,1.529260999999999967e+03
-5.698016450000000077e+02,8.141392100000000198e+01,1.529361000000000104e+03
-5.698403429999999616e+02,8.137431200000000331e+01,1.529461000000000013e+03
-5.698661419999999680e+02,8.134790700000000641e+01,1.529560999999999922e+03
-5.699048400000000356e+02,8.130829799999999352e+01,1.529662000000000035e+03
-5.699306390000000420e+02,8.128189299999999662e+01,1.529761999999999944e+03
-5.699693379999999934e+02,8.124228399999999795e+01,1.529862000000000080e+03
-5.699951369999999997e+02,8.121587900000000104e+01,1.529961999999999989e+03
-5.700338349999999537e+02,8.117627000000000237e+01,1.530061999999999898e+03
-5.700596339999999600e+02,8.114986399999999378e+01,1.530162000000000035e+03
-5.700983320000000276e+02,8.111025600000000679e+01,1.530261999999999944e+03
-5.701241310000000340e+02,8.108384999999999820e+01,1.530362000000000080e+03
-5.701644420000000082e+02,8.104259199999999908e+01,1.530461999999999989e+03
-5.701902410000000145e+02,8.101618600000000470e+01,1.530561999999999898e+03
-5.702289389999999685e+02,8.097657800000000350e+01,1.530663000000000011e+03
-5.702547379999999748e+02,8.095017199999999491e+01,1.530762999999999920e+03
-5.702934360000000424e+02,8.091056299999999624e+01,1.530863000000000056e+03
-5.703192350000000488e+02,8.088415799999999933e+01,1.530962999999999965e+03
-5.703579340000000002e+02,8.084454900000000066e+01,1.531063000000000102e+03
-5.703837330000000065e+02,8.081814400000000376e+01,1.531163000000000011e+03
-5.704224309999999605e+02,8.077853500000000508e+01,1.531263999999999896e+03
-5.704482299999999668e+02,8.075212999999999397e+01,1.531364000000000033e+03
-5.704869280000000344e+02,8.071252099999999530e+01,1.531463999999999942e+03
-5.705127270000000408e+02,8.068611599999999839e+01,1.531564000000000078e+03
-5.705514249999999947e+02,8.064650699999999972e+01,1.531663999999999987e+03
-5.705788370000000214e+02,8.061845099999999320e+01,1.531765000000000100e+03
-5.706175349999999753e+02,8.057884300000000621e+01,1.531865000000000009e+03
-5.706433339999999816e+02,8.055243699999999762e+01,1.531964999999999918e+03
-5.706820320000000493e+02,8.051282899999999643e+01,1.532065000000000055e+03
-5.707078310000000556e+02,8.048642300000000205e+01,1.532164999999999964e+03
-5.707465300000000070e+02,8.044681500000000085e+01,1.532265000000000100e+03
-5.707723280000000159e+02,8.042040900000000647e+01,1.532365000000000009e+03
-5.708110269999999673e+02,8.038080100000000527e+01,1.532465999999999894e+03
-5.708368259999999736e+02,8.035439499999999668e+01,1.532566000000000031e+03
-5.708755240000000413e+02,8.031478599999999801e+01,1.532665999999999940e+03
-5.709013230000000476e+02,8.028838100000000111e+01,1.532766000000000076e+03
-5.709400210000000015e+02,8.024877200000000244e+01,1.532865999999999985e+03
-5.709674330000000282e+02,8.022071599999999592e+01,1.532967000000000098e+03
-5.710061309999999821e+02,8.018110799999999472e+01,1.533066000000000031e+03
-5.710319299999999885e+02,8.015470200000000034e+01,1.533166999999999916e+03
-5.710706280000000561e+02,8.011509399999999914e+01,1.533267000000000053e+03
-5.710964269999999487e+02,8.008868800000000476e+01,1.533366999999999962e+03
-5.711351250000000164e+02,8.004908000000000357e+01,1.533467000000000098e+03
-5.711609240000000227e+02,8.002267399999999498e+01,1.533567000000000007e+03
-5.711996229999999741e+02,7.998306599999999378e+01,1.533666999999999916e+03
-5.712254219999999805e+02,7.995665999999999940e+01,1.533767000000000053e+03
-5.712641200000000481e+02,7.991705199999999820e+01,1.533867999999999938e+03
-5.712899190000000544e+02,7.989064600000000382e+01,1.533968000000000075e+03
-5.713286170000000084e+02,7.985103800000000263e+01,1.534067999999999984e+03
-5.713544160000000147e+02,7.982463199999999404e+01,1.534167999999999893e+03
-5.713947269999999889e+02,7.978337299999999743e+01,1.534268000000000029e+03
-5.714205259999999953e+02,7.975696800000000053e+01,1.534367999999999938e+03
-5.714592239999999492e+02,7.971735900000000186e+01,1.534469000000000051e+03
-5.714850229999999556e+02,7.969095299999999327e+01,1.534568999999999960e+03
-5.715237210000000232e+02,7.965134500000000628e+01,1.534669000000000096e+03
-5.715495200000000295e+02,7.962493899999999769e+01,1.534769000000000005e+03
-5.715882189999999810e+02,7.958533099999999649e+01,1.534868999999999915e+03
-5.716140169999999898e+02,7.955892500000000211e+01,1.534969000000000051e+03
-5.716527160000000549e+02,7.951931700000000092e+01,1.535068999999999960e+03
-5.716785149999999476e+02,7.949291100000000654e+01,1.535170000000000073e+03
-5.717172130000000152e+02,7.945330300000000534e+01,1.535269999999999982e+03
-5.717430120000000215e+02,7.942689699999999675e+01,1.535369999999999891e+03
-5.717817099999999755e+02,7.938728899999999555e+01,1.535470000000000027e+03
-5.718075089999999818e+02,7.936088300000000118e+01,1.535569999999999936e+03
-5.718478199999999561e+02,7.931962400000000457e+01,1.535670000000000073e+03
-5.718736189999999624e+02,7.929321899999999346e+01,1.535769999999999982e+03
-5.719123170000000300e+02,7.925360999999999478e+01,1.535869999999999891e+03
-5.719381160000000364e+02,7.922720499999999788e+01,1.535970000000000027e+03
-5.719768139999999903e+02,7.918759599999999921e+01,1.536070999999999913e+03
-5.720026129999999966e+02,7.916119000000000483e+01,1.536171000000000049e+03
-5.720413119999999481e+02,7.912158200000000363e+01,1.536270999999999958e+03
-5.720671109999999544e+02,7.909517599999999504e+01,1.536371000000000095e+03
-5.721058090000000220e+02,7.905556799999999384e+01,1.536471000000000004e+03
-5.721316080000000284e+02,7.902916199999999947e+01,1.536570999999999913e+03
-5.721703059999999823e+02,7.898955399999999827e+01,1.536671000000000049e+03
-5.721961049999999886e+02,7.896314800000000389e+01,1.536771999999999935e+03
-5.722364159999999629e+02,7.892188899999999308e+01,1.536872000000000071e+03
-5.722622149999999692e+02,7.889548399999999617e+01,1.536971999999999980e+03
-5.723009130000000368e+02,7.885587499999999750e+01,1.537071999999999889e+03
-5.723267120000000432e+02,7.882947000000000060e+01,1.537172000000000025e+03
-5.723654099999999971e+02,7.878986100000000192e+01,1.537271999999999935e+03
-5.723912090000000035e+02,7.876345600000000502e+01,1.537373000000000047e+03
-5.724299079999999549e+02,7.872384700000000635e+01,1.537472999999999956e+03
-5.724557059999999638e+02,7.869744199999999523e+01,1.537573000000000093e+03
-5.724815049999999701e+02,7.867103600000000085e+01,1.537673000000000002e+03
-5.725202040000000352e+02,7.863142799999999966e+01,1.537772999999999911e+03
-5.725460030000000415e+02,7.860502200000000528e+01,1.537873000000000047e+03
-5.725847009999999955e+02,7.856541300000000660e+01,1.537972999999999956e+03
-5.726105000000000018e+02,7.853900799999999549e+01,1.538073000000000093e+03
-5.726508109999999760e+02,7.849774899999999889e+01,1.538173000000000002e+03
-5.726766089999999849e+02,7.847134300000000451e+01,1.538273999999999887e+03
-5.727153080000000500e+02,7.843173500000000331e+01,1.538374000000000024e+03
-5.727411070000000564e+02,7.840532899999999472e+01,1.538473999999999933e+03
-5.727798050000000103e+02,7.836572099999999352e+01,1.538574000000000069e+03
-5.728056040000000166e+02,7.833931499999999915e+01,1.538673999999999978e+03
-5.728443019999999706e+02,7.829970699999999795e+01,1.538775000000000091e+03
-5.728701009999999769e+02,7.827330100000000357e+01,1.538875000000000000e+03
-5.729088000000000420e+02,7.823369300000000237e+01,1.538974999999999909e+03
-5.729345980000000509e+02,7.820728699999999378e+01,1.539075000000000045e+03
-5.729732970000000023e+02,7.816767900000000679e+01,1.539174999999999955e+03
-5.729990960000000086e+02,7.814127299999999821e+01,1.539275000000000091e+03
-5.730377939999999626e+02,7.810166499999999701e+01,1.539375000000000000e+03
-5.730652049999999917e+02,7.807360900000000470e+01,1.539474999999999909e+03
-5.731039040000000568e+02,7.803400000000000603e+01,1.539576000000000022e+03
-5.731297029999999495e+02,7.800759399999999744e+01,1.539675999999999931e+03
-5.731684010000000171e+02,7.796798599999999624e+01,1.539776000000000067e+03
-5.731942000000000235e+02,7.794158000000000186e+01,1.539875999999999976e+03
-5.732328979999999774e+02,7.790197200000000066e+01,1.539976000000000113e+03
-5.732586969999999837e+02,7.787556600000000628e+01,1.540076999999999998e+03
-5.732973950000000514e+02,7.783595800000000509e+01,1.540176999999999907e+03
-5.733231939999999440e+02,7.780955199999999650e+01,1.540277000000000044e+03
-5.733618930000000091e+02,7.776994399999999530e+01,1.540376999999999953e+03
-5.733876920000000155e+02,7.774353800000000092e+01,1.540477000000000089e+03
-5.734263899999999694e+02,7.770392999999999972e+01,1.540577999999999975e+03
-5.734538009999999986e+02,7.767587399999999320e+01,1.540678000000000111e+03
-5.734924999999999500e+02,7.763626499999999453e+01,1.540778000000000020e+03
-5.735182979999999588e+02,7.760985999999999763e+01,1.540877999999999929e+03
-5.735569970000000239e+02,7.757025099999999895e+01,1.540978000000000065e+03
-5.735827960000000303e+02,7.754384600000000205e+01,1.541077999999999975e+03
-5.736214939999999842e+02,7.750423700000000338e+01,1.541178000000000111e+03
-5.736472929999999906e+02,7.747783200000000647e+01,1.541278999999999996e+03
-5.736859909999999445e+02,7.743822299999999359e+01,1.541378999999999905e+03
-5.737117899999999509e+02,7.741181699999999921e+01,1.541479000000000042e+03
-5.737504890000000159e+02,7.737220899999999801e+01,1.541578999999999951e+03
-5.737762870000000248e+02,7.734580300000000364e+01,1.541679000000000087e+03
-5.738149859999999762e+02,7.730619500000000244e+01,1.541779999999999973e+03
-5.738407849999999826e+02,7.727978899999999385e+01,1.541880000000000109e+03
-5.738810949999999593e+02,7.723853099999999472e+01,1.541980000000000018e+03
-5.739068939999999657e+02,7.721212500000000034e+01,1.542079999999999927e+03
-5.739455930000000308e+02,7.717251600000000167e+01,1.542180000000000064e+03
-5.739713920000000371e+02,7.714611100000000476e+01,1.542279999999999973e+03
-5.740100899999999911e+02,7.710650200000000609e+01,1.542381000000000085e+03
-5.740358889999999974e+02,7.708009699999999498e+01,1.542480999999999995e+03
-5.740745869999999513e+02,7.704048799999999630e+01,1.542580999999999904e+03
-5.741003859999999577e+02,7.701408299999999940e+01,1.542681000000000040e+03
-5.741390840000000253e+02,7.697447400000000073e+01,1.542780999999999949e+03
-5.741648830000000316e+02,7.694806900000000383e+01,1.542881000000000085e+03
-5.742035819999999831e+02,7.690846000000000515e+01,1.542981999999999971e+03
-5.742293809999999894e+02,7.688205499999999404e+01,1.543082000000000107e+03
-5.742696909999999662e+02,7.684079599999999743e+01,1.543182000000000016e+03
-5.742954899999999725e+02,7.681439000000000306e+01,1.543281999999999925e+03
-5.743341890000000376e+02,7.677478200000000186e+01,1.543382000000000062e+03
-5.743599880000000439e+02,7.674837599999999327e+01,1.543481999999999971e+03
-5.743986859999999979e+02,7.670876800000000628e+01,1.543583000000000084e+03
-5.744244850000000042e+02,7.668236199999999769e+01,1.543682999999999993e+03
-5.744631829999999582e+02,7.664275299999999902e+01,1.543782999999999902e+03
-5.744889819999999645e+02,7.661634800000000212e+01,1.543883000000000038e+03
-5.745276800000000321e+02,7.657673900000000344e+01,1.543982999999999947e+03
-5.745534790000000385e+02,7.655033400000000654e+01,1.544083000000000084e+03
-5.745921779999999899e+02,7.651072499999999366e+01,1.544182999999999993e+03
-5.746179759999999987e+02,7.648431999999999675e+01,1.544282999999999902e+03
-5.746582869999999730e+02,7.644306100000000015e+01,1.544384000000000015e+03
-5.746840859999999793e+02,7.641665500000000577e+01,1.544483999999999924e+03
-5.747227840000000469e+02,7.637704700000000457e+01,1.544584000000000060e+03
-5.747485830000000533e+02,7.635064099999999598e+01,1.544683999999999969e+03
-5.747872820000000047e+02,7.631103299999999479e+01,1.544784000000000106e+03
-5.748130810000000110e+02,7.628462700000000041e+01,1.544884999999999991e+03
-5.748517789999999650e+02,7.624501899999999921e+01,1.544984999999999900e+03
-5.748775779999999713e+02,7.621861300000000483e+01,1.545085000000000036e+03
-5.749162760000000389e+02,7.617900500000000363e+01,1.545184999999999945e+03
-5.749420750000000453e+02,7.615259899999999504e+01,1.545285000000000082e+03
-5.749807729999999992e+02,7.611299099999999385e+01,1.545384999999999991e+03
-5.750065720000000056e+02,7.608658499999999947e+01,1.545484999999999900e+03
-5.750468829999999798e+02,7.604532600000000286e+01,1.545585000000000036e+03
-5.750726819999999861e+02,7.601891999999999427e+01,1.545685999999999922e+03
-5.750984809999999925e+02,7.599251499999999737e+01,1.545786000000000058e+03
-5.751371789999999464e+02,7.595290599999999870e+01,1.545885999999999967e+03
-5.751629779999999528e+02,7.592650100000000180e+01,1.545986000000000104e+03
-5.752016770000000179e+02,7.588689200000000312e+01,1.546086000000000013e+03
-5.752274750000000267e+02,7.586048700000000622e+01,1.546185999999999922e+03
-5.752661739999999782e+02,7.582087799999999334e+01,1.546286000000000058e+03
-5.752919729999999845e+02,7.579447299999999643e+01,1.546386999999999944e+03
-5.753306710000000521e+02,7.575486399999999776e+01,1.546487000000000080e+03
-5.753564699999999448e+02,7.572845900000000086e+01,1.546586999999999989e+03
-5.753951680000000124e+02,7.568885000000000218e+01,1.546686999999999898e+03
-5.754209670000000187e+02,7.566244399999999359e+01,1.546787000000000035e+03
-5.754612779999999930e+02,7.562118599999999446e+01,1.546887999999999920e+03
-5.754870769999999993e+02,7.559478000000000009e+01,1.546988000000000056e+03
-5.755257749999999533e+02,7.555517199999999889e+01,1.547087999999999965e+03
-5.755515739999999596e+02,7.552876600000000451e+01,1.547188000000000102e+03
-5.755902720000000272e+02,7.548915700000000584e+01,1.547288000000000011e+03
-5.756160710000000336e+02,7.546275199999999472e+01,1.547387999999999920e+03
-5.756547699999999850e+02,7.542314299999999605e+01,1.547489000000000033e+03
-5.756805689999999913e+02,7.539673799999999915e+01,1.547588999999999942e+03
-5.757192669999999453e+02,7.535712900000000047e+01,1.547689000000000078e+03
-5.757450659999999516e+02,7.533072400000000357e+01,1.547788999999999987e+03
-5.757837640000000192e+02,7.529111500000000490e+01,1.547888999999999896e+03
-5.758111750000000484e+02,7.526305899999999838e+01,1.547990000000000009e+03
-5.758498739999999998e+02,7.522345099999999718e+01,1.548089999999999918e+03
-5.758756730000000061e+02,7.519704500000000280e+01,1.548190000000000055e+03
-5.759143709999999601e+02,7.515743700000000160e+01,1.548289999999999964e+03
-5.759401699999999664e+02,7.513103099999999301e+01,1.548390000000000100e+03
-5.759788680000000340e+02,7.509142300000000603e+01,1.548490999999999985e+03
-5.760046670000000404e+02,7.506501699999999744e+01,1.548590999999999894e+03
-5.760433659999999918e+02,7.502540899999999624e+01,1.548691000000000031e+03
-5.760691640000000007e+02,7.499900300000000186e+01,1.548790999999999940e+03
-5.761078629999999521e+02,7.495939500000000066e+01,1.548891000000000076e+03
-5.761336619999999584e+02,7.493298900000000629e+01,1.548990999999999985e+03
-5.761723600000000260e+02,7.489337999999999340e+01,1.549092000000000098e+03
-5.761981590000000324e+02,7.486697499999999650e+01,1.549192000000000007e+03
-5.762384700000000066e+02,7.482571599999999989e+01,1.549291999999999916e+03
-5.762642690000000130e+02,7.479931000000000552e+01,1.549423999999999978e+03
-5.763029669999999669e+02,7.475970200000000432e+01,1.549491999999999962e+03
-5.763287659999999732e+02,7.473329599999999573e+01,1.549593000000000075e+03
-5.763674640000000409e+02,7.469368799999999453e+01,1.549692999999999984e+03
-5.763932630000000472e+02,7.466728200000000015e+01,1.549792999999999893e+03
-5.764319610000000011e+02,7.462767399999999895e+01,1.549893000000000029e+03
-5.764577600000000075e+02,7.460126800000000458e+01,1.549992999999999938e+03
-5.764964589999999589e+02,7.456166000000000338e+01,1.550093000000000075e+03
-5.765222579999999653e+02,7.453525399999999479e+01,1.550193999999999960e+03
-5.765609560000000329e+02,7.449564599999999359e+01,1.550294000000000096e+03
-5.765867550000000392e+02,7.446923999999999921e+01,1.550394000000000005e+03
-5.766270660000000134e+02,7.442798100000000261e+01,1.550493999999999915e+03
-5.766528640000000223e+02,7.440157600000000571e+01,1.550594000000000051e+03
-5.766915629999999737e+02,7.436196700000000703e+01,1.550693999999999960e+03
-5.767173619999999801e+02,7.433556199999999592e+01,1.550794000000000096e+03
-5.767560600000000477e+02,7.429595299999999725e+01,1.550894000000000005e+03
-5.767818590000000540e+02,7.426954700000000287e+01,1.550993999999999915e+03
-5.768205570000000080e+02,7.422993900000000167e+01,1.551095000000000027e+03
-5.768463560000000143e+02,7.420353299999999308e+01,1.551194999999999936e+03
-5.768850549999999657e+02,7.416392500000000609e+01,1.551295000000000073e+03
-5.769108529999999746e+02,7.413751899999999750e+01,1.551394999999999982e+03
-5.769495520000000397e+02,7.409791099999999631e+01,1.551494999999999891e+03
-5.769769629999999552e+02,7.406985500000000400e+01,1.551595000000000027e+03
-5.770156610000000228e+02,7.403024600000000532e+01,1.551695999999999913e+03
-5.770414600000000291e+02,7.400384099999999421e+01,1.551796000000000049e+03
-5.770801589999999806e+02,7.396423199999999554e+01,1.551895999999999958e+03
-5.771059579999999869e+02,7.393782699999999863e+01,1.551996000000000095e+03
-5.771446560000000545e+02,7.389821799999999996e+01,1.552096000000000004e+03
-5.771704549999999472e+02,7.387181300000000306e+01,1.552195999999999913e+03
-5.772091530000000148e+02,7.383220400000000438e+01,1.552296000000000049e+03
-5.772349520000000211e+02,7.380579899999999327e+01,1.552395999999999958e+03
-5.772736499999999751e+02,7.376618999999999460e+01,1.552496000000000095e+03
-5.772994489999999814e+02,7.373978400000000022e+01,1.552596999999999980e+03
-5.773381480000000465e+02,7.370017599999999902e+01,1.552696999999999889e+03
-5.773639470000000529e+02,7.367377000000000464e+01,1.552797000000000025e+03
-5.774026450000000068e+02,7.363416200000000345e+01,1.552896999999999935e+03
-5.774300560000000360e+02,7.360610599999999692e+01,1.552997000000000071e+03
-5.774687549999999874e+02,7.356649799999999573e+01,1.553096999999999980e+03
-5.774945529999999962e+02,7.354009200000000135e+01,1.553198000000000093e+03
-5.775332519999999477e+02,7.350048300000000268e+01,1.553298000000000002e+03
-5.775590509999999540e+02,7.347407800000000577e+01,1.553397999999999911e+03
-5.775977490000000216e+02,7.343446900000000710e+01,1.553498000000000047e+03
-5.776235480000000280e+02,7.340806399999999599e+01,1.553597999999999956e+03
-5.776622459999999819e+02,7.336845499999999731e+01,1.553698000000000093e+03
-5.776880449999999882e+02,7.334205000000000041e+01,1.553798999999999978e+03
-5.777267440000000533e+02,7.330244100000000174e+01,1.553898999999999887e+03
-5.777525419999999485e+02,7.327603600000000483e+01,1.553999000000000024e+03
-5.777912410000000136e+02,7.323642700000000616e+01,1.554098999999999933e+03
-5.778170400000000200e+02,7.321002199999999505e+01,1.554199000000000069e+03
-5.778428390000000263e+02,7.318361600000000067e+01,1.554298999999999978e+03
-5.778815369999999803e+02,7.314400700000000199e+01,1.554431000000000040e+03
-5.779073359999999866e+02,7.311760200000000509e+01,1.554499000000000024e+03
-5.779460340000000542e+02,7.307799300000000642e+01,1.554598999999999933e+03
-5.779734449999999697e+02,7.304993699999999990e+01,1.554700000000000045e+03
-5.780121440000000348e+02,7.301032899999999870e+01,1.554799999999999955e+03
-5.780379420000000437e+02,7.298392400000000180e+01,1.554900000000000091e+03
-5.780766409999999951e+02,7.294431500000000312e+01,1.555000000000000000e+03
-5.781024390000000039e+02,7.291791000000000622e+01,1.555099999999999909e+03
-5.781411379999999554e+02,7.287830200000000502e+01,1.555200000000000045e+03
-5.781669359999999642e+02,7.285189599999999643e+01,1.555299999999999955e+03
-5.782056350000000293e+02,7.281228799999999524e+01,1.555401000000000067e+03
-5.782314330000000382e+02,7.278588200000000086e+01,1.555500999999999976e+03
